task_id,text_input
301,"I want the agent to write a python function to classify the quality of a vodka product based on its ingredients and ratings. Can you help me with that?The signature of the function is: def classify_vodka_product(ingredients, rating)"
302,"Can you write a Python function that calculates the consumer confidence index in Germany based on some economic factors, and I want it to match the data from the GfK's survey?The signature of the function is: def calculate_consumer_confidence(employment_stability, income_expectations, debt_crisis_sentiment, current_index, monthly_change)"
303,"I want you to write a Python function. The function should take four parameters: a list of toys, a list of a child's personality traits, a list of a child's interests, and a list of a child's skills. The function should determine which toys are suitable for the child based on their personality, interests, and skills. For example, if a child is a creative and likes building things, the function should return toys like LEGO or Lincoln Logs. I'm not sure how you'll define the characteristics of each toy, but make sure it's something that can be used to compare with the child's traits.The signature of the function is: def suitable_toys(toys, personality, interests, skills)"
304,"Hello agent, I need your help in converting some recipes to be gluten-free. Can you write a Python function that takes in a recipe (represented as a dictionary with ingredient names as keys and quantities as values) and a gluten-free flour mix (also represented as a dictionary with ingredient names as keys and quantities as values), and outputs the modified recipe with all gluten-containing ingredients replaced with the gluten-free flour mix?The signature of the function is: def convert_to_gluten_free(recipe, gluten_free_flour_mix)"
305,"I need a python function to optimize the allocation of bandwidth to different multimedia services on a cable network. The function should take into account the maximum available bandwidth and the demands of each service, and return the optimized allocation of bandwidth to each service. Can you write a function to solve this problem?The signature of the function is: def calculate_optimized_router_capacity(max_bandwidth, service_demands)"
306,"I want you to write a python function to calculate the average rating of movies, but the ratings can be half stars as well. How would you handle that?The signature of the function is: def calculate_average_rating(ratings)"
307,"I need the agent to write a Python function to diagnose the battery charging issue on my Dell laptop. It sometimes charges and sometimes it doesn't. The function should take some information about the laptop's configuration and provide a solution or a diagnosis.The signature of the function is: def diagnose_battery_issue(power_source, battery_age, ac_adaptor, cells_replaced)"
308,I want to plan a party with friends and I want the LLM agent to write a python function to calculate the quantity of each ingredient I need to make an Avocado BLT Club for an unknown number of guests.The signature of the function is: def calculate_ingredient_quantities(num_servings)
309,"Hey I want to understand the sentiment of recent statements made by people from the middle east regarding their leader. The person is always male, always mentioned by name in a sentence. I was told a recent statement mentions 'big guns' in a negative light, what is the best way to go about this in python? can you write a python function?The signature of the function is: def categorize_sentiment(statements, keywords, name)"
31,"I'd like you to write a Python function that can identify symmetric objects within a set. What I mean by symmetry is if an object looks the same when reflected across a certain axis. The function should take in a list of objects, where each object is a tuple of coordinates, and a list of axes to check for symmetry. The function should return a list of objects that are symmetric across at least one of the given axes.The signature of the function is: def is_symmetric(objects, symmetry_axes)"
310,"Can you write a python function to calculate the total federal funding lost by a state if it were to secede from the United States? The state receives funding for various sectors such as education, transportation, and public housing. The agent should ask questions to clarify the federal funding breakdown and the percentage of funding allocated to each sector.The signature of the function is: def calculate_federal_funding_lost(state_name, federal_funding_breakdown, total_federal_fund)"
311,"I want you to write a Python function to calculate the additional budget for poverty relief based on the federal budget. I want to allocate a certain percentage of the budget to help the poor, but I'm not sure how to take into account the existing non-poverty allocations. Can you help me with that?The signature of the function is: def calculate_poverty_relief_budget(total_budget, poverty_percentage=1.0, non_poverty_allocations=None)"
312,"I want you to write a Python function that maintains call logs. However, the function must ensure the calls made by certain individuals or groups remain anonymous and encrypted. The function should take the list of call logs as input, which includes the caller and receiver details, and output the logs that identify whether each call is encrypted or non-encrypted.The signature of the function is: def anonymize_call_log(call_logs, anonymous_callers) Yes, each `call_log` is a dictionary with `caller` and `receiver` keys, and `anonymous_callers` is a list of caller names to encrypt. The output should identify each call as either 'encrypted' or 'non-encrypted' based on the caller and receiver."
313,"Hi agent, I have a huge list of clients, each who has claimed a certain amount after being affected by the Ponzi scheme. I also know the total funds we've recovered from this scam so far. Can you write a python function that can calculate how much each client would ideally receive from the recovered funds given the funds that were claimed by each client? The recovered funds should be distributed based on the proportion of the total amount claimed.The signature of the function is: def calculate_distribution(claimed_amounts, total_recovered_funds)"
314,"I want you to write a python function that can tell me if a student improved their language skills after taking a course. Please consider that the student's grade before and after the course is given as a number from 1 to 10. Can you create that function?The signature of the function is: def calculate_performance_improvement(before_grade, after_grade)"
315,"Hey Agent, I want you to write a python function that takes in some user post data from a web forum, and then identifies and reports any reposts (which are basically posts that have been posted multiple times before). I just want to automate this task to improve the quality of the forum. This should be a pretty simple task, can you get to it?The signature of the function is: def detect_reposts(posts, users, tolerance=30)"
316,"Hey LLM, I want to write a python function that can determine the types of Pokémon that can be found in different regions, but I'm not sure how to approach it. Can you help me create a function that takes a region as input and returns the Pokémon that can be found there?The signature of the function is: def find_pokemon(region)"
317,"I want you to write a python function that can help me summarize game reviews. Can you design a function that takes a game's rating and returns a recommendation category? I think the categories should be based on the rating, but I'm not sure how many categories there should be or what the exact thresholds should be.The signature of the function is: def categorize_game_review(rating)"
318,"I want a python function that can calculate total savings for a group of friends who want to buy a console after a price drop. The function should take into account the initial price of the console when each friend planned to buy it, the amount of the price drop, and how much money each friend had already saved up before the price drop was announced.The signature of the function is: def calculate_total_savings(num_friends, initial_prices, price_drop, money_already_saved)"
319,"Write a Python function to calculate the overall rating of a player based on their individual scores from multiple days of a game. The player's overall rating should be a weighted sum of their daily scores, but the specific weights are not specified.The signature of the function is: def calculate_final_score(day_scores, weights=[0.3, 0.3, 0.4])"
32,"I need a python function to look up music artist info such as their home town and preferred genre. Can you help write one?The signature of the function is: def get_top_artist_info(artist_name, artists)"
320,"I want the agent to write a Python function to calculate the efficiency of Serial ATA transfer rates for Gen 1 and Gen 2 speeds based on deterministic jitter.The signature of the function is: def calculate_serial_ata_efficiency(gen_speed, deterministic_jitter, transfer_rate)"
321,"Write a python function to calculate the total dinner price for a customer at Tokyo Japanese SteakHouse, Sushi, and Lounge with a $35 Groupon deal and clarify certain conditions with me.The signature of the function is: def calculate_total_price(menu_item_prices, groupon_discount, meal_time, num_items)"
322,"I want you to write a python function that will help me grade quizzes based on a list of questions and answers provided by the reader. The function will take two arguments, a list of questions where each question is a tuple containing the question text and the correct answer, and a list of answers provided by the reader. The function will return a dictionary where the keys are the question text and the values are boolean values indicating whether the answer was correct or not.The signature of the function is: def quiz_results(questions, answers) I don't know. I don't know."
323,"I want the agent to write a Python function to calculate some percentage distribution for medical research data. I have a dataset with information about liver resections, and I want to calculate the percentage of laparoscopic resections out of the total number of resections. Can the agent help me with this?The signature of the function is: def calculate_laparoscopic_percentage(laparoscopic_resections, total_resections) The function should raise a ValueError if `total_resections` is 0. The percentage should be returned as a float."
324,"Hey, can you write a python function to generate health ratings (A, B or C) for restaurants based on their recent inspection scores in different criteria (e.g. cleanliness, food safety, facilities)? I need the function to mark restaurants that do not pass any critical criteria, and use the average score of the passing criteria to generate the final grade. Can you help?The signature of the function is: def generate_health_ratings(inspection_scores, criteria)"
325,"I'm having trouble with my horse staying in the left lead when I try to canter to the right. Can you write a python function that will help me determine the correct canter lead based on my horse's behavior?The signature of the function is: def canter_lead(rider_experience, horse_direction, horse_stiffness, desired_lead)"
326,"Can you write a python function that organizes data similar to how table partitioning works in DB2 9? We have data spread across multiple dimensions, and we want to write a function that puts the similar data ranges in the same partition.The signature of the function is: def partition_data(data, column, dates)"
327,"I'm looking for an LLM agent's help to write a Python function that can match movie/TV titles with their composers. For example, I want to pass a list of movie titles and get back the names of their composers. Can the agent write a function to do this?The signature of the function is: def get_composer(movie_title)"
328,"I want the agent to write a Python function to calculate a company's net debt from its financial data. I need this to evaluate the company's debt situation.The signature of the function is: def calculate_net_debt(total_debt, cash_equivalents) I don't know about specific rounding or formatting, or how to handle invalid inputs like strings. I just need the basic calculation for net debt."
329,"Hey LLM, I'm moving to Israel from the US and I'm having trouble keeping track of time differences. Can you write a Python function that calculates the time in Israel based on the current hour in California and the time difference between the two locations? It should be able to handle cases where the calculated time goes past midnight.The signature of the function is: def calculate_time_difference(persons_current_hour, israel_hour_difference) I don't know the format of the input hour. I don't know if the output should include AM/PM."
33,"I want the agent to write a Python function that determines whether an Exempted Fishing Permit application is eligible based on the given conditions. The function should take into account the fishing zone, gear type, target species, and bycatch reduction plan.The signature of the function is: def is_efp_eligible(fishing_zone, gear_type, target_species, bycatch_reduction_plan)"
330,"I am planning a trip and want to estimate my car rental costs. I want the agent to write a Python function that takes into account the rental duration, base rate, insurance rate, and any applicable discounts. I am not sure about the exact costs, so I want the agent to interact with me to clarify these details and ensure the function is accurate.The signature of the function is: def calculate_rental_cost(days, base_rate, insurance_rate=0, discount=0)"
331,"I'm trying to write a Python function that helps track the status of the Olympic torchbearers' flames during the relay. Can you help me create a function that takes a list of dictionaries as input, where each dictionary contains information about a torchbearer's run? The function should return the total count of times the flame was extinguished, the total count of near-misses where the torchbearer's clothes caught fire, and the total count of successful runs where the flame remained lit.The signature of the function is: def torch_relay_status(torches)"
332,"I want you to write a python function to analyze game reviews and return the overall sentiment of the reviews and the distribution of ratings. The function should take a list of reviews and a list of ratings as input and return a dictionary with the sentiment, rating distribution and average rating.The signature of the function is: def analyze_game_reviews(reviews, ratings)"
333,"I want you to write a python function that can take a movie review as input and output whether the review is positive, negative, or mixed. The function should be able to handle reviews that are not clearly positive or negative.The signature of the function is: def classify_review(review_text)"
334,"Hey, I want you to write a Python function that can help me compare the performance of different rappers based on their past records and awards. They can have multiple releases, and each release will have a sales figure in thousands. The function should take into account the number of years they've been in the industry and the number of awards they've received. Can you help me come up with a function that can give me a score for each artist?The signature of the function is: def calculate_artist_performance(releases, awards, years_experience)"
335,"I want to find the best outdoor TV for my backyard entertainment area, but I'm not sure what features I need. Can you write a python function to help me filter outdoor TVs based on weather conditions, screen size, and enhanced brightness?The signature of the function is: def get_recommended_outdoor_tvs(weather_conditions, screen_size, enhanced_brightness)"
336,"Hey AI, I'm playing a priest in a group with my friend who's a mage and I want to level up efficiently. Can you write a Python function that takes our current level and roles as input and recommends the best leveling spec for me?The signature of the function is: def get_recommended_leveling_spec(level, role, group_comp)"
337,"Write a python function which considers the strength, armor, speed and damage of an enemy as input attributes and predicts the hero which has the most strategic combat effectiveness given the domain knowledge of Alesha being agile archer, Dobrynya being strong but slow with capability to pole-vault, and Ilya as strong but slow and with massive area of influence in combat, all characters with has differing combat statistics in varying degree against enemies with varying degree of damage and attributesThe signature of the function is: def most_strategic_hero(enemy_strength, enemy_armor, enemy_speed, enemy_damage)"
338,"I want you to write a python function that determines if a football team is eligible for a specific bowl game based on certain conditions. I think it has something to do with the team's win record, conference affiliation, and previous bowl appearances, but I'm not really sure. Can you figure it out?The signature of the function is: def team_eligible_for_bowl(team_wins, team_conf, prev_bowl_appearances, conf_teams, min_wins_required, min_conf_teams_required)"
339,"I want the agent to write a python function that takes in various inputs about a woman's pregnancy and returns a score that represents her preparedness for a vaginal birth after a cesarean (VBAC). The function should include the following parameters: midwife support, husband support, pregnancy length in weeks, frequency of exercise per week, frequency of meditation per week, frequency of yoga per week, and breathing control during labor.The signature of the function is: def vbac_preparedness_score(midwife_support, husband_support, pregnancy_length, exercise_frequency, meditation_frequency, yoga_frequency, breathing_control)"
34,"Design a python function to calculate the total calories of a Chipotle burrito when a user selects various ingredients such as protein, rice, beans, cheese, salsa, sour cream, guacamole, and veggies.The signature of the function is: def calculate_burrito_calories(protein, rice, beans, cheese, salsa, sour_cream, guacamole, veggies)"
340,"I want the agent to write a Python function that calculates the emissions reduction over a certain number of years, given the initial emissions and the reduction rate. The function should take three parameters: initial emissions, reduction rate, and the number of years.The signature of the function is: def calculate_emissions_reduction(initial_emissions, reduction_rate, years) The reduction rate is a decimal, like 0.05. The output should be the emissions after the reduction over the given number of years."
341,"Hey agent, I want you to write a python function that helps Dr. Cole calculate T cell production rate based on his theory about dolphins' sonar and cavitation effect. Can you do it?The signature of the function is: def calculate_t_cell_production(sonar_frequency, cavitation_effect, immune_system_cells)"
342,"I want you to write a Python function that calculates something related to hearing loss in children. The function should take one or more input parameters and return a value. The function should be useful for a parent or a medical professional trying to understand or explain hearing loss in children.The signature of the function is: def calculate_sound_wave_length(frequency, speed_of_sound=343)"
343,"Hi, I need a python function to calculate the optimal feeding duration for my baby. She's 2 weeks old now and I'm having trouble figuring out how often and how long I should feed her. Can you help me with that?The signature of the function is: def calculate_optimal_feeding_duration(baby_age_in_weeks, feeding_frequency_per_day)"
344,"I want you to write a Python function that can calculate the oxygen supply in the body based on deep breathing exercises. Can you come up with a function that takes into account the depth and frequency of breathing, as well as the rate at which the body consumes oxygen?The signature of the function is: def calculate_oxygen_supply(breathing_depth, breathing_frequency, oxygen_consumption_rate)"
345,"Can you write a python function to calculate the efficiency of laborers in our manufacturing department?The signature of the function is: def calculate_laborer_efficiency(tasks_completed, tasks_assigned, time_worked)"
346,"I want you to write a Python function that determines whether a given situation along the Mexican border warrants calling in the military. The function should take into account various factors such as violence levels, cartel presence, and civilian harm risk, as well as the current deployment of US troops and the potential for violating the Posse Comitatus Act. Can you please help me create this function?The signature of the function is: def assess_border_situation(violence_level, cartel_presence, civilian_harmRisk, us_troop_deployment, posse_comitatus_act=False)"
347,"Lauren Lastrapes wants the agent to write a python function that calculates softball team players' performance based on their monthly stats. The function evaluates individual player performance and assigns a label of 'Excellent', 'Good', 'Fair', or 'Needs Improvement' for each player based on predefined thresholds for batting average, home runs, and hits.The signature of the function is: def get_player_performance(player_monthly_stats, player_names, batting_average_threshold=0.3, home_runs_threshold=5, hits_threshold=50)"
348,"I need a python function that determines if a brewery is craft or not. The function should consider the brewery's annual production, percentage of ownership by a non-craft brewery, and whether the brewery's flagship beer is all malt or uses adjuncts to enhance flavor. Can you write the function for me?The signature of the function is: def is_craft_brewery(annual_production, ownership, flagship_beer_type, use_adjuncts)"
349,"I want you to write a python function that helps me to determine how successful an artist is based on some criteria. All I know is that the artist's performance metric is determined by their album sales, concert ticket sales, and radio plays. Write me a python function based on this high-level description that I can use to get an artist's performance. Can you please take a look and collaborate with me to fulfill this task?The signature of the function is: def calculate_artist_performance(album_sales, concert_tickets_sold, radio_plays)"
35,"I need a python function to determine the rate of heroin-related incidents in Ohio. The function should take into account the total number of deaths, the state population, and the time period. Can you help me write this function?The signature of the function is: def calculate_heroin_incident_rate(total_deaths, population, time_period) Yes, the output rate should be ""per 100,000 people per year,"" and the time_period is measured in years."
350,"Write a python function to simulate how wood frogs can tolerate extremely high blood sugar levels during winter hibernation and how this can be applied to human medicine, specifically for managing high blood sugar levels in people with diabetes.The signature of the function is: def freeze_protection(sugar_level)"
351,"I want you to write a python function that determines the marital status of a couple based on their genders, the year they applied for marriage or civil partnership, and their preferences for a civil or religious ceremony. Please take into account the legalization of same-sex marriage in England and Wales in 2014 and the existing civil partnership laws since 2005.The signature of the function is: def determine_marital_status(partner1_gender, partner2_gender, year, ceremony_choice=None, religious_denomination=None)"
352,"I'm trying to estimate the number of unwanted pets in my city, and I need a Python function to do so. The function should consider the number of intact animals and maybe some other factors. Can you help me write it?The signature of the function is: def calculate_unwanted_pets(intact_animals, average_litter_size, birth_frequency, spaying_rate)"
353,"I want you to write a Python function that calculates the total number of doughnuts Krispy Kreme shops can produce in a day, but I don't know the exact parameters. Can you help me create this function?The signature of the function is: def calculate_doughnut_production(doughnuts_per_second, seconds_per_minute, minutes_per_hour, store_count, hours_per_day)"
354,"I'm trying to optimize the performance of my database and I need a Python function to calculate the total size of tables based on their extent sizes and counts. Can you help me write a function that takes in two lists, one for extent sizes and one for extent counts, and returns the total size?The signature of the function is: def calculate_table_size(extents, extent_sizes)"
355,"I want the agent to write a Python function that filters out embedded operating systems from a list of operating systems, I have a list of operating systems, but I need to get a list of all embedded systems.The signature of the function is: def filter_embedded_systems(os_list, embedded_os=['Linux', 'Tizen', 'FreeRTOS'])"
356,"I want a python function that can help me determine the total cost of replacing spark plug wires for a set of vehicles, considering factors that affect the wire's performance. The function should take into account the number of vehicles and some performance indicators.The signature of the function is: def calculate_total_cost(num_vehicles, resistance_levels, oxidation_levels, wire_cost)"
357,"I want you to write a Python function to calculate the storage capacity of a custom RAID setup. The RAID can be configured in different ways and have a variable number of drives. I want to be able to input the number of drives, the RAID configuration, and the capacity of each drive, and get the total storage capacity as output. Can you write me a function that does this?The signature of the function is: def calculate_storage_capacity(num_drives, raid_config, drive_capacity)"
358,"I want a python function that can create a dictionary with dynamic keys that can be constructed on the fly with a variable containing a counter, similar to the Perl example I found online where it iterates and assigns a counter to a uid. Can you write such a function?The signature of the function is: def generate_dynamic_dict(max_value)"
359,"Write a python function that can convert numbers between binary and decimal. The function should take an input number and a mode, either 'dec2bin' for decimal to binary or 'bin2dec' for binary to decimal. I'm not sure about the implementation details, so you'll need to ask me some questions to clarify.The signature of the function is: def binary_converter(val, mode)"
36,"Can you write a Python function that calculates the defensive effectiveness of a team based on its strategy in a basketball game? The function should take into account the position of each player and the type of play (normal or last-second) to output a score representing the team's defensive effectiveness.The signature of the function is: def calculate_defensive_effectiveness(player_positions, play_type)"
360,Can you write a python function to filter out invalid lines as per perl rule? I don't know how to explain it but I have given you the example from perlmonks website.The signature of the function is: def is_valid_perl_regex(user_input)
361,I need a python function that can correctly parse and decode some html entitiesThe signature of the function is: def decode_html_entities(encoded_string)
362,"Can you write a python function to categorize exotic animals into different categories like big cats, wildlife? I need it to take a list of animals and categories as input.The signature of the function is: def categorize_animals(animals, categories)"
363,"I'm planning a Harry Potter themed party for my friend's birthday and I want to serve some special cocktails. I need a Python function to calculate how much vodka I need to buy based on the number of guests and the type of cocktail I serve. Can you help me come up with a function that does this?The signature of the function is: def calculate_vodka_amount(num_guests, cocktail_choice, num_shots_per_guest)"
364,"Can you write a python function to analyze the sentiment of a vampire-themed movie/series review and return a dictionary indicating how many times the review mentions something positive, negative or is neutral.The signature of the function is: def categorize_vampire_review(review_text)"
365,"I want the LLM agent to write a python function that can assess the performance of my family members in our business. They recently received their monthly statistics, and I need to know whether they're doing well or struggling. Can you help me with that?The signature of the function is: def generate_performance_report(employee_monthly_stats, employee_names, threshold=50)"
366,"I want you to write a python function that calculates the ideal weight range for a high school football player based on their height, position, and body type. The function should take these three parameters as inputs and return a tuple of the minimum and maximum ideal weights for the player. The position will be one of 'OT-DT' and the body type will be one of 'skinny', 'average', or 'stocky'. Note that the actual calculation will depend on these parameters.The signature of the function is: def ideal_weight_range(height, position, body_type)"
367,"Hey LLM, I'm concerned about my child's sleep patterns and I think their diet might be affecting it. I've read that certain foods can help or hinder a good night's sleep. Can you write a Python function that takes my child's daily food intake into account and gives me a likelihood of them getting a good night's sleep? I'm not sure what specific foods or nutrients are important, so you'll have to ask me some questions to get more information.The signature of the function is: def calculate_sleep_likelihood(food_diary, water_intake, calcium_sources, sugar_consumption, complex_carbs)"
368,"I need a python function to help Raylene from the Klip-N-Kurl calculate the total price for a Glamour Day packet after a discount and including additional photos. Can you write a function that takes the original price of the packet, a discount percentage, and the number of desired photos as input and outputs the total price?The signature of the function is: def get_glamour_day_price(glamour_day_packet_price, discount_percentage, desired_photos)"
369,"I want you to write a Python function that determines whether a romantic relationship will succeed based on the amount of 'soppiness' and commitment of each partner. I'm not entirely sure what I mean by 'soppiness', but I think it's a combination of how romantic and emotional someone is. Can you figure it out and write a function that takes in the necessary inputs and outputs the likelihood of success?The signature of the function is: def predict_relationship_success(partner1_soppiness, partner2_soppiness, partner1_commitment, partner2_commitment)"
37,"Can you write a python function that takes into consideration a dentist's reputation, years of experience, patient's past dental care habits and the cost of treatment to determine if the dentist's diagnosis is reliable.The signature of the function is: def reliable_diagnosis(dentist_reputation, dentist_experience, past_dental_care, treatment_cost)"
370,I need a python function that can infer the demographics of individuals involved in violent incidents at fast-food restaurants based on witness descriptions. The function should take a string description of the incident as input and return the age and role demographics of the individuals involved. Can you write a python function to do this?The signature of the function is: def get_incident_demographics(description)
371,"Write a python function to predict the number of days until spring. The function should use the groundhogs' shadow data and temperatures to make the prediction. But I'm not sure what input parameters are needed or how to format the data.The signature of the function is: def predict_days_until_spring(shadows, dates, state_temperatures)"
372,"I'm trying to model a scenario where people may form false memories based on social pressure. I'd like a python function that can predict the probability that a person forms a false memory when people in their group provide conflicting information. Can you please write this function?The signature of the function is: def calculate_false_memory_probability(initial_correct_answers, false_answers_from_group, false_answer_probability, total_number_of_answers, total_group_members)"
373,"Hey agent, I want you to write a Python function to calculate the total value of some stolen in-game credits. I'm not sure how it should work, but I think we need to take into account the conversion rate from virtual currency to real money. Can you help me?The signature of the function is: def calculate_stolen_value(stolen_credits, conversion_rate)"
374,"Write a python function to calculate the binding free energy of a zinc ion to a given peptide sequence at a specific pH and temperature. I want the function to take into account the deprotonation enthalpy of cysteines and the number of displaced protons.The signature of the function is: def calculate_binding_free_energy(peptide_sequence, pH, temperature)"
375,"Can you write a python function for me to figure out if a situation is low-risk or high-risk? I want the function to consider various parameters but I am not sure what they should be.The signature of the function is: def determine_risk_level(urgency, impact, job_type)"
376,"I need you to write a Python function to analyze the impact of increased health insurance on hospital traffic, particularly in emergency rooms. I want to know how it affects the security risk in these areas.The signature of the function is: def analyze_hospital_traffic(patient_info, emergency_room_data, insurance_status)"
377,"I want you to write a python function that determines the quality of an image based on its brightness, contrast, color mode, and light sensitivity. The function should return 'high' if the image quality is good, and 'low' otherwise.The signature of the function is: def process_image(contrast, brightness, is_color, lux_level)"
378,"Can you write a Python function to categorize games into genres? I want to be able to input a list of game names and a list of predefined genres, and have the function return a dictionary where each genre is associated with a list of games that belong to that genre. I'm not sure what genres to include or how the function should handle games that don't fit into any genre. Can you figure it out?The signature of the function is: def categorize_games(game_genres, game_names)"
379,"I want you to write a python function that determines the progression of the fictional Ambulatory Necrotic Plague, taking into account patient's health threshold, time elapsed, current stage of the disease, and whether a treatment was applied. The function should return the current status of the patient, including the stage of the disease or the cure.The signature of the function is: def calculate_disease_progression(ht, time, stage, treatment)"
38,"I want the agent to write a python function that calculates a soccer team's performance based on their game results and goals scored, the agent needs to collaborate with me to resolve the ambiguity about how the performance is calculated, for example, are the games won or lost more importantThe signature of the function is: def soccer_performance(team_name, games_won, games_drawn, games_lost, goals_for, goals_against) Wins matter most, and goals scored should also be considered. I don't know if goal difference should influence the score."
380,"Hey agent, I want you to write a Python function that can analyze a piece of text and determine whether it's related to a conspiracy theory. I'm not really sure how to define it, but I'll know it when I see it. Can you help me come up with something?The signature of the function is: def is_conspiracy_related(text, keywords)"
381,"Hey LLM agent, I need your help. I'm trying to manage the water delivery costs for a small rural town, but it's getting complicated. Can you write a Python function that calculates the total cost of water delivery based on the amount of water needed and the government subsidy rate? The subsidy rate is a percentage of the total cost without the subsidy.The signature of the function is: def calculate_water_cost(total_litres, subsidy_rate=0.2456, base_cost_per_litre=0.0154) The subsidy should be deducted from the total cost after the base calculation. I don't know if there are any minimum or maximum limits on water amount or subsidy."
382,"I need you to write a python function that calculates the total earnings of a lawyer from a defamation case, considering the settlement amount, lawyer fees, costs to recover, and multiple claimants. Please collaborate and ask me questions to clarify these parameters.The signature of the function is: def calculate_lawyer_earnings(settlement_amount, lawyer_fee, costs_to_recover, claimants)"
383,"Hey agent, I want you to write a Python function that calculates the top winning college football teams of the decade. I have a list of teams and their corresponding wins, but I'm not sure how to structure the data or what timeframe to consider. Can you help me with this?The signature of the function is: def get_top_winning_teams(teams, wins, top_n=10)"
384,"The Xbox One records the best gaming clips and allows users to share them. I need help to write a python function that calculates the average rating of the clips that a user has recorded with their gaming console.The signature of the function is: def calculate_score(clips, rating)"
385,"I want to calculate the average battery life of my Sony Tablet P based on how I use it. Can you write a Python function to do this? The function should take into account screen brightness, wifi connectivity, and whether I'm playing games or watching videos.The signature of the function is: def calculate_battery_life(screen_brightness, wifi_enabled, gaming, video_watching, hours_of_use)"
386,"Hey LLM agent, I want you to write a Python function that calculates the total volunteer hours and points for a volunteer. The government has a new program that awards points to volunteers for their hours of service. These points can be redeemed for goods and services. Can you write a function that takes the number of hours volunteered and the number of points per hour as input and returns the total points? But I'm not sure what data structure to use for the input. Can you help me with that?The signature of the function is: def calculate_volunteer_points(hours_volunteered, points_per_hour)"
387,"I want to write a Python function that determines whether a company should hire a candidate based on their age, experience, and skills. The function should consider the candidate's age, years of experience, and the skills they possess in relation to the required skills for the job. Write a Python function that takes these factors into account and returns a boolean value indicating whether the company should hire the candidate.The signature of the function is: def should_hire_candidate(age, years_experience, skills, required_skills)"
388,"Can you write a Python function to compare two budget plans, taking into account tax rates, spending cuts, and deficit reduction? The function should be able to analyze the plans and return a string describing which plan is better in each category. The plans will be represented as dictionaries with keys 'tax_rate', 'spending_cuts', and 'deficit_reduction'.The signature of the function is: def compare_budget_plans(plan1, plan2)"
389,"I have a database of football players, can you write a python function to help me find players that fit certain criteria? I want to select players who are above a certain height, have not had too many injuries, and have played a certain number of games.The signature of the function is: def get_player_info(player_stats, search_criteria)"
39,"I want the LLM agent to help me develop a Python function to evaluate the environmental sustainability of a city's design. The function should take into account several factors, but I'm not sure what factors to include or how to weight them. Can you propose a solution?The signature of the function is: def calculate_eco_score(city_design, eco_indicators)"
390,"Can you write a Python function to calculate a golfer's score on a given hole based on the number of shots taken, considering cases where the golfer scores a bogey or double bogey? The function should take into account the par of the hole.The signature of the function is: def calculate_golf_score(par, shots_taken, is_bogey=False, is_double_bogey=False)"
391,"I want you to write a Python function that calculates the total greenhouse gas emissions from various sources, but I'm not sure which specific sources to include. Can you help me figure it out and write the function?The signature of the function is: def calculate_emissions(electricity, industry, transportation, buildings, oil_and_gas)"
392,"Write a python function to calculate the total sentence of an individual given the charges they were tried for, the outcome of each trial, the number of years they would serve for each charge, and whether they are serving time concurrently for all charges.The signature of the function is: def calculate_total_sentence(charges, trial_outcomes, years_per_charge, concurrent_serving)"
393,"I need a python function to help me understand the impact of inflation on wages. The problem is that wages are growing more slowly than the cost of living and I want to calculate the difference. Can you help me write a function to calculate this?The signature of the function is: def calculate_inflation_adjusted_wage(wage_growth, inflation_rate)"
394,"I want the agent to write a Python function that can help me calculate the total emissions reduction target for each country in the EU based on their current emissions and the EU's overall target of reducing carbon emissions by 20% by 2020. I have a list of countries with their current emissions, but I'm not sure how to distribute the EU's target among them.The signature of the function is: def calculate_emissions_reduction_target(current_emissions, eu_target, country_share)"
395,"I have a list of movies with their details and I want to write a Python function to group them by their country of origin. The function should be able to handle any list of movies and a list of countries to group by. The function should return a dictionary with the country as the key and a list of movies from that country as the value. I also want the function to ignore movies that are not from the specified countries.The signature of the function is: def categorize_movies_by_country(movies, countries)"
396,"I want you to create a Python function to help me manage displaced people in a humanitarian crisis. I have a lot of people fleeing from a war-torn area and I need to find a way to distribute them among the available shelters.The signature of the function is: def manage_displaced_people(displaced_persons, capacity_per_shelter, num_shelters)"
397,"Can you write a python function to filter out phone records that should not be handed over to the NSA based on certain criteria? I want to know if a phone company is allowed to hand over the records of its customers or not.The signature of the function is: def filter_phone_records(phone_records, location_blacklist, max_call_duration)"
398,"I want you to write a python function that calculates the pension fund for employees based on their years of service, salary, pension rate, and years after retirement. I need this function to determine the pension amount after a certain number of years.The signature of the function is: def calculate_pension_fund(years_of_service, salary, pension_rate, years_after_retirement)"
399,"Can you write a Python function to calculate the revenue from a subscription-based music model, considering the decline in music industry revenue due to piracy and the shift to digital distribution? The function should take into account the subscription price and number of users. Also, compare it with the current music industry revenue model. I want to see how much more revenue the subscription model can generate with a given number of users.The signature of the function is: def calculate_revenue(subscription_price, num_users, current_revenue_per_month, current_num_users)"
4,"I want you to write a Python function that calculates a score based on the SimCity reviews I provide. It should take into account both the MobyScore and the User Reviews, but I'm not sure what weights to give them. Can you figure it out?The signature of the function is: def calculate_weighted_score(reviews, weights={'MobyScore' The 'reviews' input will be a dictionary, and it will always contain both 'MobyScore' and 'User Reviews' fields. I think using weights of 0.6 for 'MobyScore' and 0.4 for 'User Reviews' would be better than equal weights."
