task_id,text_input
bb518416a786fdb9b9bbf0c78515595e,Browse the class schedule of graduate-level computer science courses.
bb5d90e6f2fbc0ae146f7c1998c2b4a1,Find the most viewed TED talk on the topic of robots that lasts between 12 and 18 minutes.
bbbc243b4f18a7a897f0bc84e11d293f,Find out how many assists Chris Paul has been averaging in the current season.
bc2ce7f206045dd2d322e5695a947219,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single."
bd1e3770b7181f6fce9c35e18caa9785,Browse service listings for a solar panel installer and hide duplicates.
be9e7dca1222714571ef3d7d59d2a41c,"Find out the cold and flu forecast and today's air quality in Champaign, IL."
bf3b311cc8dce16d3de844f4b5875dfd,Compare Apple watches and  learn more about the ultra version on apple.
bfa2de159be6978acf2702be31a2eeeb,Show me the options for a roundtrip leaving from Las Vegas on flexible dates on the interactive map on united.
c00437fd76a7a83b57f3dc4e5dbc41f8,"Check the most recent full-time medical health and safety jobs, requiring 1-3 years of industry experience available in the US."
c03ee2be3d73556ab789c0ad1cbd3451,Find a dog groomer for nail trimming within 100 miles of zip code 10005 and check the detailed service prices of the first one.
c073ac1bcf40f84c599affc97edbc396,Search for the cheapest apartment in Detroit for a student.
c09721cc937d4dcfb391a0bc2c574b28,Find the next available date for Albion Basin.
c0fa2c0e622971955cabf5bcf7b777e8,"Search for rentals in Corning, CA with a maximum price of $1500."
c181f903ec1107b850032c17cad88393,Help me identify a pink round pill with 150 written on it.
c1d6ea6f2196d25782cc3646ff3090db,Create a list of drip coffee makers that are on sale and within $25-60 and have a black finish.
c2153fc053112e89c2f103869c4d6890,Find a house cleaning service in 10001 on a weekly basis.
c3307a70bb12ebf56cc9ec926b368f15,Find the interactions between Eulexin and hepatic dysfunction.
c39d6c245f8243993e707d54d2f4acec,Browse the final skin in the list for the champion Ahri.
c3a333968fc3c43d7f2688f425a0d633,"Find the cheapest certified pre-owned Porsche 911 with a model year of 2019 or newer, within a 200-mile radius of ZIP code 97007."
c43a7dccf5c44f7b45a821e712dd1970,"Take a newsletter subscription with my email id (buckeye.foobar@gmail.com) for Allergies and asthma, Anxiety and depression, nutrition, diabetes, breast cancer, and migraine with email id."
c521933dad9c0ef9f1dfa2f38b8e4405,"See the monthly forecast for Atlanta, GA."
c577a14301a725e09ccd269a3e0b271e,Return the page for the highest-rated red wine from Oregon under $40 that pairs well with either mushrooms or veal.
c577a14301a725e09ccd269a3e0b271e_110325,"Find the page for the highest critic-scored red or white wine, from Oregon, priced under $40, that pairs well with fish or dessert."
c698ff3fc0f6cbce39947c597ab5749b,Browse the page with event planning tips on Eventbrite.
c6c9dc6079677cef594cec2fa6b16602,"Add the cheapest black sofa with at least three seats, a leather finish, and at least four stars to my cart."
c7c07ec10c668625a21ba64165d719bb,Find the total monthly price for four prepaid unlimited lines without autopay discounts.
c801d1c951f59297f526bab84fa86c6e,Browse the latest negative reviews from players with over 100 hours of playtime for the game that won the 2023 VR Game of the Year Award.
c8c1ff115879b3afd14280beb1559b13,Find the latest Doraemon video in MP4 format that is over 20 minutes long and has a medium file size.
c8d7f2aa7eb5dd074c48c9f76f8659ad,Show Teen Driver Safety program information.
c94551d2b18f9ad0ab31b0bd98ca42e3,"Find cats available for adoption within 10 miles of zip code 94587, Young or adult-age cats, sorted by Oldest Addition."
cad62d2be0c53f08a416457486b3db23,Search for adoptable dogs near 21122 zip code.
ce616721ce9aeda69890fbccb29677a6,Calculate the price to ship a large flat-rate box from 77449 to 77084 at the first available date and time.
cf757a775fa1224acfc7998489e199a8,Find a flight from Dublin to anywhere under $100 tomorrow on Ryanair.
cfafe3771369d1d261e9f7ecd44c296d,Find the highest-rated dealer for Cadillac with a rating above 4 stars within 20 miles of zip 60606.
d02d236836924919f35f2438d9ed2374,Browse the top 250 movies and find one movie that is available on AMC+.
d1807551297ac60ecaaabbd2a2ed301a,Find the No.1 children's hospital in the California that specializes in Neonatology.
d1807551297ac60ecaaabbd2a2ed301a_110325,Show me a Dallas-based divorce lawyer who was once included in Top 50 Women Texas Super Lawyers list.
d1970c16271496cbbe166ecbecc0a1d8,I'm 25 and located in Texas. Shop for 2020 made dry red wine made in United States priced between 15-20 dollars and add 5 bottles to the cart.
d392e154c1c6ffbb26e2331c3afafc67,Add a $100 Best Buy gift card for a birthday to my cart.
d4fb78b7e74508cd3b33f01cf9200997,Show the figure comparing Occupational Fatalities Trends between Ohio and New York.
d5c34bf39eb6096ae5d439325cde4d32,Find a DMV center in Richmond.
d71be72aa25c3eab8eea47a0e60382e2,Find technical specs for the latest Macbook Air on Apple.
d730f4ff450da1bd60a836163736ef6a,"Find the best-selling GORE-TEX men's hiking shoe priced between $100.00 and $199.99 with a rating of 4 stars or higher, and show its most helpful comment."
d730f4ff450da1bd60a836163736ef6a_110325,"Find the GORE-TEX men's hiking shoe with the highest percentage discount, priced between $100.00 and $199.99, with a rating of 4 stars or higher."
d7c955b47af68e01766fa86d0bee08a7,"Add Elevate at Chicago, IL, to favorites and show a virtual tour."
d8e2a81fa621ce4737e5ea85671b630e,Search for regular weekday jobs around 14810 that I can start within two weeks or three.
d8e2a81fa621ce4737e5ea85671b630e_110325,"Search for in-person, full-time jobs within 10 miles of ZIP code 14810 that allow Quick Apply."
d9a8689393effeed75ea0866e44e1def,Find the address and phone of the Office of the Inspector General (OIG).
d9d8b7d84a3f8d057e368254fe8d65e2,Find the first commit submitted by NielsRogge to the official repository of the SAM2 model.
da8f3823a827c7d3a492f383808e7912,Find and open the earliest press release.
db1ffb5e60578597d1c3aa3c389ac7b1,Search for smart TVs with a screen size of 55 to 65 inches and filter the results to show only those that have an LED display.
dcd26e662a616d373ddd339747c6ce5b,"Take a weight management quiz to find a motivating article for a non-exercising, mostly eating out and can't control portions and cravings, and who has a strong support system, enjoys traveling, loves family time and cooking."
dd44c665cec1e9c929a4c5f074e7844a,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price."
dd44c665cec1e9c929a4c5f074e7844a_110325,"Find parking near the San Francisco Museum of Modern Art for next Sunday from 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price."
e24662008c3be5d56f986f232fcec447,Find the stock price for WWE over the last month.
e3ab665e01e7632ce33ac1aeca14aff6,Find the next available dates for Alley Creek Camp.
e43cbc8a0bf9e999884928d11006f894,"Browse the list of things to do in Miami that have a rating of 9+ (wonderful), last between 1 to 4 hours per session, cost under $100 per person, and are available for booking between next Monday and next Friday."
e43cbc8a0bf9e999884928d11006f894_110325,"Show me an event to do in Miami for 2 adults, that last between 1 to 3 hours per session, cost under $100 per person, and are available for booking between next Monday and next Friday, have a rating of 4.5+."
e4e097222d13a2560db6f6892612dab6,Search for a young spayed male dog cared for by a private owner within 50 miles of zip 33109.
e4e19e04286f644d747d8c5a79d17fac,Find the Drug Interaction Report for Viagra and alcohol.
e7301bb694871429bf2eb36c3a72186c,Find baby shoes priced under $20 with a 5-star rating.
e7301bb694871429bf2eb36c3a72186c_110325,Find boys' shoes priced under $20 with a 5-star average rating.
e7f6cca9a8875f98fee3b711ead3a444,Find the comments made by the user Separate-Camp7202.
e7f6cca9a8875f98fee3b711ead3a444_110325,Find the posts liked by the user Taylor Swift on Tumblr.
e9f4dfc67e0e6aa37f05f7cc5aa7428c,Browse pediatricians near zip code 90028 who specialize in Internal Medicine and have a rating of at least 4 stars.
eb2db4b769c145dbe6ba4f74f3e0de98,Find an energetic hairless dog with medium barking.
eb323dc584156d0eb3a2b90bb8c4b791,Find the latest 2 bed and 1.5+ bath apartment listing for rent in New York.
eb323dc584156d0eb3a2b90bb8c4b791_110325,Find the cheapest 2 bed and 3+ bath apartment listing for rent in New York.
ec78d3a635e417bc2a80d03ca93d7165,"What are the benefits and financial support a single person living in England, over the state pension age, unemployed, with no health conditions, or caring for someone with one, can get?"
ef289e34a2f59a707cb07e2a6229ff03,Compare the Acura CL 2003 with the ILX 2022.
f00e7accfb4a5e09680bdb326e6274ad,Check the hourly forecast for Boston.
f05e87c5b92d9869e08806103c1c15a1,Find all startup companies from the 2022 and 2023 Y Combinator batches that are based in France and currently have job openings.
f158345f8489e0d1d91e28768c39bca1,"Estimate the total cost (with basic support) of using 5 million input tokens and 5 million output tokens each for GPT-4o and GPT-4o Mini, both deployed in the US/EU Data Zones under Standard (On-Demand) in the East US region."
f2097f92a10d42a842c14179f422311e,Add a $50 Uber gift card to the cart.
f27b393bbd2082f92b566270c4b74fe6,"Find a large van for sale from the year 2024 or newer with up to 10,000 miles."
f27c0a7b8b0bb33d37698dff227fc8d7,Browse used Mercedes-Benz cars from model years 2004 to 2012 on KBB and sort by highest price.
f2be37a9a60fbc25b6b11cf622d17352,Find obedience trials in state of New York during the month of May.
f2be37a9a60fbc25b6b11cf622d17352_110325,Find obedience trials in the state of New York in the next month.
f389398d2eeb29e5571e00439c57eb76,Find the latest climate news.
f707d765bca668830745d20807d7bee6,"Show me the list of young female English Spot rabbits available for adoption in Chicago, IL, within 50 miles."
fa9adb815b85d259f943d81874a052e5,Browse a user homepage that reposted the top song from the Top 50 Rock chart.
fb7b4f784cfde003e2548fdf4e8d6b4f,Open the page with an overview of the submission of releases on Discogs.
fc53ddd3421411a41c1020a3fdc84ec4,"I want to purchase an open-box Samsung Galaxy S25 Plus in excellent condition and trade in a gray Galaxy S20 5G (Verizon), with a perfect screen, in good condition. How much would it cost?"
fcf4952d2a1d80ea505c555c3c3b54e7,"Find the cheapest used  8-cylinder bmw made between 2005-2015 and priced from 25,000 to  50,000 dollars with mileage less than 50,000 miles or less."
fd787623166785d84093565bf945fd24,Check the interaction between Novolin N and Novolin R.
fe33894188d20d7469f37a9fd855e7ff,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
fe33894188d20d7469f37a9fd855e7ff_110325,"Show me the most popular open-source software on SourceForge that runs on Linux and macOS, belongs to the category of “Agentic AI”, is licensed under MIT, and has a production/stable development status."
