n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,baseline_embedding_type,baseline_profile,cross_revision_araf_mode,cross_revision_post_binary,data_source,epochs,j_percentage,kind,knn_k,knn_k_grid,no_tau,pre_revision,seeds,train_retention,artifact_path,config_path,scenario,study,study_group,pre_join,n_join,j_join,ret_join,selected_knn_k,knn_selection_version,auc_2pl,rmse_2pl,auc_knn,rmse_knn,auc_mirt,rmse_mirt,auc_naive,rmse_naive,auc_rasch,rmse_rasch,baseline_dir,auc_diff_vs_knn,rmse_diff_vs_knn
1,beta,2,10.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4214068393611216,0.6991656826916456,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.025720639503005516,-0.015469899242364304
1,beta,2,0.22,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4216425926638979,0.7001810046491226,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.026735961460482516,-0.015234145939587995
1,beta,1,1.0,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4363917892578748,0.7319023525785905,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03653688103554553,-0.0013501387094659867
1,beta,2,1.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4224636245338743,0.6986849588260647,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.02523991563742467,-0.014413114069611599
1,beta,0,500.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.44395032645741,0.713133961547282,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03632402422035175,-0.005552561799096578
1,beta,0,30.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4436922042442535,0.7135474463547961,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03673750902786577,-0.005810684012253098
1,beta,2,0.25,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4220055095699388,0.6997796576021953,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.026334614413555224,-0.014871229033547095
1,beta,1,30.0,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4372469647140236,0.7320660828025478,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03670061125950286,-0.0004949632533172155
1,beta,0,2.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4427065306982103,0.7151452502301892,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03833531290325887,-0.006796357558296273
1,beta,0,0.21,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4414119382508643,0.7165068748695025,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.0396969375425722,-0.008090950005642306
1,beta,2,30.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4211339623495952,0.6993754415136298,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.02593039832498978,-0.0157427762538907
1,beta,0,5.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4431670355665563,0.7143641473073856,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03755420998045533,-0.006335852689950294
1,beta,1,500.0,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4374810282817188,0.7320211372508731,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03665566570782819,-0.00026089968562198473
1,beta,0,75.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4438226103142075,0.7133256432461296,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03651570591919928,-0.0056802779422990834
1,beta,0,0.4,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4417919735421596,0.7163713285253174,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.039561391198387086,-0.007710914714346984
1,beta,1,75.0,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4373614739046072,0.7320718615163344,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.036706389973289455,-0.00038045406273357063
1,beta,2,500.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4208839573327603,0.6995157057714917,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.026070662582851623,-0.01599278127072562
1,beta,1,0.4,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4362191285247111,0.7317206441339634,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03635517259091847,-0.0015227994426296743
1,beta,2,75.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4210065981501917,0.6994379228648592,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.025992879676219105,-0.015870140453294213
1,beta,2,0.4,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4224938692404256,0.6989444477031089,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.02549940451446886,-0.014382869363060324
1,beta,0,0.23,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.441517233610505,0.716509613179486,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03969967585255574,-0.007985654646001594
1,beta,1,0.21,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4356614548030422,0.7320795664680502,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.036714094925005214,-0.002080473164298602
1,beta,1,2.0,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4365667539265059,0.7320468204232586,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03668134888021368,-0.001175174040834892
1,beta,2,0.21,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4214525049868536,0.7003553786242371,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.026910335435597066,-0.01542423361663231
1,beta,0,0.75,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4421141189506726,0.7158982854756615,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03908834814873119,-0.0073887693058339865
1,beta,1,5.0,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4368405139938864,0.7321264382576536,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.0367609667146086,-0.0009014139734543902
1,beta,1,0.75,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.43633909834926,0.731852270392439,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.0364867988493941,-0.001402829618080803
1,beta,2,2.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4221430033198733,0.6988229916070968,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.025377948418456753,-0.014733735283612603
1,beta,2,0.75,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.422542873413697,0.6987053608999355,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.025260317711295444,-0.014333865189788908
1,beta,1,0.23,30,0.5,train_items_only_refit_v1,train_items_only,968,none,,286.0,11706,,,,,0.4358572944226327,0.7319543610026711,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.695365471543045,0.4377419279673408,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03658888945962613,-0.0018846335447080809
1,beta,0,20.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11633,,,,,0.4436106201006065,0.7136665628390799,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6768099373269303,0.4495028882565066,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.03685662551214963,-0.0058922681559001044
1,beta,2,5.0,30,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,11754,,,,,0.4216774548625634,0.6990120295728062,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,286,,,,,,,1.0,,,,,none,,0.5,model/result/support_thinning_study/retain_0.500/araf_sweeps/amortized_irt_pca_beta_pre_max_n_max.csv,,Pre-max,support_thinning,retain_0.500,max,1,1.0,0.5,10.0,2.0,,,0.6734450431886401,0.4368767386034859,,,,,,,model/result/support_thinning_study/retain_0.500/knn_pca_k10/baselines,0.0255669863841661,-0.015199283740922498
