Factor_1,Factor_2,question
-0.34840635261982994,1.2632870326067525,"Until Wilko is overruled, we are compelled to apply the Supreme Court's prevailing precedents with respect to predispute arbitration agreements and federal securities law. See Thurston Motor Lines, Inc. v. Jordon K."
-0.40963387683060903,1.2631609900476308,"This circuit has repeatedly held that movement within ones own lane or other relatively benign driving activity is not a sufficient ground on which to base reasonable suspicion, even when coupled with other suspicious circumstances."
-0.43850201953488777,1.2599959966165861,"Additionally, the court's broad discretion in awarding and denying fees paid in connection with bankruptcy proceedings empowers the bankruptcy court to order disgorgement as a sanction to debtors' counsel for nondisclosure."
-0.1464427601322054,1.258524255129756,"At the outset, we note the parties agree an investigatory stop occurred when police stopped Martinez. More than one officer was present, and those officers used a commanding tone of voice, told Martinez to stop, and attempted to control his ability to leave the driveway; one officer also displayed a weapon. Moreover, Martinez submitted to the officers' show of authority by stopping his car."
0.02790858717976543,1.2571263129458374,. We note that three slate supreme courts have concluded that the use of a tracking device is impermissible under their respective state constitutions.
0.9839017562828263,1.247396836531094,The creation of a right is often meaningless without the ancillary right to be free from retaliation for the exercise or assertion of that right.
0.7662372213679041,1.2424151770184209,Several other state courts have also held that unvested stock options acquired during the marriage constitute marital property.
-0.27634555728077315,1.2424079044189515,"Here, plaintiffs provide almost no detail that might lead a reasonable trier of fact to an alternate explanation of the complaints against them, nor do they provide any evidence of their own job qualifications beyond their own eonclusory allegations. ""Statements that are devoid of any specifics, but replete with conclusions, are insufficient to defeat a properly supported motion for summary judgment."""
-0.21188289873275093,1.2410624963497814,"""This Court cannot impose its own independent judgment on an issue of credibility to overrule the decision of a court that had the opportunity to view Petitioner's testimony first-hand."" Likewise, the court is in no position to find error in the state appellate court's refusal to re-examine questions of credibility, especially where (as here) petitioner has failed to proffer clear and convincing evidence that the state court should have adopted his version of the facts."
-0.596855047477667,1.240295425736399,"In an informal agency review action, the appropriate standard for review is whether the agency's action was ""arbitrary, capricious, an abuse of discretion, or otherwise not in accordance with law,"" as specified in Section 706(2)(A)."
-0.4404864461823583,1.2399039545679784,"But Koon admits that he does not know what additives Burlington used in 1975 or 1976, when McKee picked up Burlington's waste, and he has no idea what amount of additive was added. Under these circumstances, Koon's opinion suggests a mere possibility, not a probability, that any cooking water additives used by Burlington contained heavy metals and it cannot serve as the significantly probative evidence that is necessary to withstand a motion for summary judgment."
-0.9109456861097484,1.2233770995795465,"The statute is entitled ""Sealing of records,"" and empowers the court to order ""the sealing of files."" 33 V.S.A. SS 5119(g). It makes no mention of correcting records or amending later convictions. Had the Legislature intended for the statute to have that effect, it would have included such language."
-0.05466684072179317,1.2224815496254975,"Often in First Amendment retaliation cases, the government is claimed to have retaliated against the plaintiff for her own speech; but the First Amendment may also be violated where the speech that invoked the government's retaliatory response was not made by the plaintiff herself, but rather by a person in a close relationship with the plaintiff, and the government retaliated against the plaintiff for her perceived association with the other person and that person's speech."
1.4759634083716335,1.2103476138316727,"The Commission now argues that it discounted Dwyer's testimony because Dwyer was relying on a USWC value study which the Commission found unreliable and expressly refused to consider. However, the record re veals that Dwyer relied on the value study only to determine the percentage of USWCS's activities relating to marketing. Dwyer's testimony that the services rendered by USWCS were not duplicative was not based on the value study, but on his own personal knowledge. Therefore, we conclude that the Commission acted arbitrarily and capriciously in ignoring Dwyer's uneontra-dicted testimony and in concluding that USWC did not meet its burden of proving that the services provided by USWCS were not duplicative."
0.9791528524338061,1.206895318150159,"We are acutely conscious of the deference we must accord to state courts' application of federal law, here, the reasonableness test for unavailability laid down in Ohio v. Roberts. Demanding as the AED-PA ""unreasonable application"" standard is, the Supreme Court and this court have sometimes held relief to be warranted under that standard."
-0.876125945898826,1.199165891786324,"Third, it is apparent that the Strattons were represented by counsel throughout the state court proceedings, and that their constitutional rights were protected. Fourth, any claim against the judicial defendants would certainly be subject to dismissal based on the doctrine of absolute judicial immunity."
0.8142623471293752,1.18819278405527,"Weighing the harm of introducing Ms. Day's potential silence to the jury versus the harm of denying to Appellant any potential benefit from that anticipated silence, compels us to conclude that Appellant was unfairly prejudiced by the trial court's refusal to call Ms. Day to the stand. As a result of this refusal to permit Appellant the benefit of his right to compel witnesses in his favor, Appellant was wrongly denied the benefit of either Ms. Day's testimony or any inference from her refusal to testify in light of her complete immunity from prosecution."
-0.14266468113150577,1.1694044751564943,"One matter requires clarification at the outset of this discussion. Assuming for the moment that the complaint adequately sets forth a scheme to defraud in connection with the mail and wire fraud allegations, each mailing or telephone call in furtherance of that scheme constitutes a separate violation of the mail and wire fraud statutes, and thus a separate predicate act for purposes of the racketeering statute."
-0.1853971001694258,1.1679798531906853,Jackson's main contention is that the IRS abated his tax liabilities.
-1.5035116129147768,1.160518726299167,"Under Erie, this Court is now bound by the holdings in Martin and Jimmie Lee Brown on questions of Florida preclusion law as it pertains to Engle notwithstanding the Eleventh Circuit's decision in Bernice Brown II. That is, of course, unless doing so would violate Defendants' federal due process rights."
-0.9432497371958016,1.160149206750596,"The policy reasons which govern when the Fifth Amendment privilege is properly invoked are applicable when a privilege of another sort is asserted, and also when there is no valid claim of privilege at all. Putting a witness on the stand in front of the jury for the sole purpose of observing his refusal to testify invites the jury to speculate and draw impermissible inferences."
-0.5397009069803785,1.1529709406599629,"In this case, although plaintiff maintains that by this language, the Fifth Circuit has limited Eleventh Amendment immunity to situations in which a plaintiff seeks to compel an official to affirmatively act (as opposed to refrain from acting), this court, like defendants, views the statement merely as an acknowledgment of the context in which Pennhurst was decided. Here, in contrast to Word of Faith, defendant Stringer is sued only in his official capacity, and it cannot reasonably be contended, nor is it contended, that he lacks authority under state law to take the challenged actions."
-0.9439627938637573,1.150392431689853,"To the extent that Miner alleges that the Town is liable for any intentional infliction of emotional distress by Deegan, see Am.Compl. at 13, P 82, such a claim is precluded by Conn.Gen.Stat. SS 52-557n, which provides, that ""a political subdivision of the state shall not be liable for damages to person or property caused by ... [a]cts or omissions of any employee, officer or agent which constitute criminal conduct, fraud, actual malice or willful misconduct ..."" Under Connecticut law, the term ""willfulness"" is synonymous with ""intentional."""
-1.065597664997255,1.1473391122943217,"Generally speaking, under our precedents, establishing an R.S. 2477 right-of-way. requires showing, inter alia, that it had been "" 'accepted' by the public"" before the repeal of R.S. 2477. Determining the existence and scope of an R.S. 2477 route is an evidence-intensive inquiry."
-0.5704711702947434,1.1428323621980112,"XI. Courts have held this immunity to extend to ""state agents and state instrumentalities."""
0.2000321985568001,1.1420033885520524,"For this reason, the Illinois Supreme Court's decision was not contrary to Crane. The Illinois Supreme Court's reading of Crane is consistent with that of the majority of state courts that have considered Crane's effect on the requirements of their states' civil commitment acts."
-0.23469821739290717,1.1387326467286727,But cf. Thomas v. Adams (In re Gary Brew Enters.
-0.4495005579569503,1.1369549459745294,"Supp. Opp'n, at 17), there is no evidence that Asbury expressed this intention to MBUSA at or near the time it executed the Acknowledgment. The email is also irrelevant and not competent extrinsic evidence because, although intent determines the meaning of a contract, Cal. Civ. Code SSSS 1636, 1638, California recognizes the objective theory of contracts, under which ""[i]t is the objective intent, as evidenced by the words of the contract, rather than the subjective intent of one of the parties, that controls interpretation."""
0.7644034840644085,1.1243418005473742,"In Miller, the Court concluded that an amendment to Florida's sentencing guidelines violated the Ex Post Facto Clause by increasing the petitioner's presumptive sentence after he had committed the offense of conviction. The Court began its discussion by noting that ""[i]t is axiomatic that for a law to be ex post facto it must be more onerous than the prior law."" Addressing the Florida sentencing guidelines, the Court noted that the amendment at issue disadvantaged the petitioner; it then commented that ""[cjonsidering the revised guidelines law as a whole"" did not change the result because the State was unable ""to identify any feature of the revised guidelines law that could be considered ameliorative."""
-0.8562989359560185,1.1226429592744376,"This possibility, though not a certainty, is sufficient to meet the redressability requirement. See Motor & Equip. Mfrs."
0.8066910388871449,1.1175294538821319,"We have already expressed doubt about the police's use of deceptive tactics to ""persuade"" a suspect that a confession is in his best interest, in light of the evidence already amassed by the government when, in fact, there is no such evidence. But the use of deception to exert psychological pressure that exploits vulnerabilities extraneous to the offense charged, such as the threat of adverse consequences to family members if the suspect does not confess or cooperate with the investigation, is in a different category that has been singled out for condemnation."
-0.4791499301386087,1.112310525782096,"In McCorkindale, in addition to the general principles articulated above, this court considered the proper standards for determining the amount in controversy when a state court rule -- such as Rule 1.403 of the Iowa Rules of Civil Procedure -- prohibits the pleading of a specific amount in controversy: Instead of the ""legal certainty"" test, the defendant is required to prove by a preponderance of the evidence that the amount in controversy exceeds the jurisdictional amount."
-0.09444495878026703,1.1114700776730564,"Whether or not a defendant waived an error is a mixed question of law and fact, requiring review of factual findings for abuse of discretion and de novo review of legal conclusions. On the other hand, a party may waive an alleged error during trial, for example, by expressly stating that the party is not arguing about it."
-0.18604066457528654,1.1106236307907469,"A prime function of that limited judicial review, however, is to ensure that the Board's decisions are consistent with the Act's basic premises. See, e.g., H.K."
-1.3899866516446466,1.1030448722972424,"As to Cignetti's allegation that the defendants suppressed exculpatory material, the sixth act, it has consistently been held that absolute immunity shields a prosecutor from liability as to claims that they knowingly suppressed exculpatory evidence."
-0.518971487362276,1.0935944121241123,"On the record before us, we have no trouble in concluding that Section 127 amended the applicable law and thus does not run afoul of Klein. Section 127 directed the Secretary of the Interior to reissue the Captive-Bred Exemption ""without regard to any other provision of statute or regulation that applies to issuance of such rule."" Although the three antelope species remain endangered and subject to certain requirements under the Act, Congress acted within its constitutional authority in amending the scope of Section 10."
0.618076066878075,1.0765233038559934,"Linda L. Chezem & Sarah L. Nagy, Judicial Abrogation of a Husband's Paternity: Can a Third Party Seek to Establish Paternity Over a Child Born into a Marriage While that Marriage Remains Intact?, 30 Ind. L.Rev. 467 (1997). Other states interpret the statutory language to grant the putative father standing to challenge paternity."
-1.2413331016595333,1.0620437126437152,"The Second Hickenlooper Amendment did overrule, at least with respect to confiscations of property, the Sabbatino decision to the extent that it held that the act of state doctrine would apply without regard to whether a foreign state's actions violated international law."
0.09831458564211717,1.047056390088283,"This argument fails for three reasons. First, when clarity in the text of a law is required, legislative history by definition cannot supply it."
-1.4440591358278885,1.0420233626492308,"However, she also testified she regularly met with angry clients in ""low-class areas"" and was an experienced social worker. Beginning with Hagood, the types of precipitating events that give rise to purely psychological compensable injuries are consistently described as shocking, frightening, traumatic, catastrophic and unexpected."
-0.12460818572833521,1.0322823913487456,The Fifth Circuit and two Bankruptcy Appellate Panels have decided the burden of proof issue the same way as the Seventh Circuit.
0.31662275384572697,1.0211715910658106,The federal courts also recognize the distinction and have strongly upheld the informant's privilege.
-1.5252816563414389,1.0209751484883134,". The debtor also argues that even if his plan did not expressly provide that claimants may not exercise their rights under section 1301(c), the confirmation order by itself precludes the relief requested by the movants."
-0.8259842471189809,1.0108319643685029,"To show prejudice, the defendant must show a reasonable probability that, had the evidence been disclosed to the defense earlier, the result of the proceeding would have been different. When Brady material is disclosed at trial, the defendant's failure either to object to the admission of the evidence on this basis or to request a continuance waives the error ""or at least indicates that the delay in receiving the evidence was not truly prejudicial."""
-0.9627281673853013,0.999482826795015,"First, the petitioner must establish that his attorney acted under an actual conflict of interest, not merely a potential one. Second, the petitioner must establish that the conflict of interest actually affected the adequacy of the representation."
-1.0922244840458104,0.9942828021432822,"With respect to Defendant's conflict of interest argument, the Court finds that Defendant has not identified an actual conflict of interest and has failed to explain how simultaneous representation in Makaeff and the present matter might undermine Cohen's ability or counsel's ability to adequately represent the class."
-0.3269752092356407,0.991976929394434,"Further, this mode of analysis is required by the Supreme Court, which, in the context of election-related burdens on free expression, has long advised against substituting the hard judgments common in ordinary litigation with litmus-paper tests. The Court also has repeatedly explained that non-expressive conduct does not acquire First Amendment protection whenever it is combined with another activity that involves protected speech."
-1.0132225322316177,0.9792410800268042,"First, the police officers plainly had a reasonable belief that Williams might possess a weapon. Williams had a criminal history that suggested not only that he possessed weapons, but also that he was willing to use force, as evidenced by his aggravated robbery conviction and his arrest for discharging a weapon into a home or school. Moreover, Williams was a suspected dealer of crack cocaine and, as Detective Daniel testified at the motion to suppress hearing, in Daniel's experience ""the majority of people who traffic, especially in cocaine, own a gun or have a gun ... at their ready."" We have often recognized the propensity of drug traffickers to carry firearms."
-0.8639128192386092,0.9636448847215967,"The chance of a squeeze technique succeeding is usually improved if the squeeze remains in the dark about the affairs of the corporation and the actions of its directors and officers. The type of information withheld varies with the squeeze techniques being employed, but most commonly concerns the value of the enterprise and of an interest in it, the corporation's prospects for profitable operations in the future, the controlling shareholders' plans for the business, and any plans they may have for disposing of their interests in it. Since the public reporting and disclosure requirements of the federal securities law do not apply to close corporations, shareholders in a close corporation do not have access to sources of information available to securities holders in a public-issue corporation."""
-0.7481716498090742,0.9626574441285101,"Thus, in showing reduction of earning capacity, the plaintiff may attempt to prove an impairment of his ability to perform the requirements of an occupation in which he has been employed and/or an occupation in which he likely would have been employed, but for the accident."
-0.37497587236961644,0.9579204414985084,"Given these facts, we are satisfied that the evidence was sufficient to establish that Mr. Tolbert suffered serious bodily injury. He nearly lost consciousness, he indicated that he was in pain, and he suffered from an ""impairment of the function"" of his right leg."
0.1726638086170347,0.9380307455373323,"We review de novo a district court's dismissal for failure to state a claim pursuant to Federal Rule of Civil Procedure 12(b)(6), accepting all well-pleaded factual allegations in the complaint as true and drawing all inferences in favor of the plaintiffs. Although courts are generally limited to examining the sufficiency of the pleadings on a motion to dismiss, on a challenge to a district court's subject matter jurisdiction, the court may also resolve disputed jurisdictional fact issues by reference to evidence outside the pleadings."
-0.6596561356171105,0.9339860789507095,[P 22] The defendant's right to be present and to speak when his sentence is imposed is constitutionally based.
0.7456135830490032,0.9241494115076745,". We are concerned our analysis may give rise to constitutional challenge every time a victim is allowed to remain in the courtroom during a criminal trial. Accordingly, we reiterate the observation made in Rangel, that ""inconsistent statements of witnesses, whether they be by the actual victim or others, are in many cases simply a credibility factor that the finder of fact must weigh in determining the outcome."""
2.98698559700066,0.9159323588772199,"Because the limits on money given to support clear electoral advocacy bear a substantial relationship to the governmental purpose of preventing corruption and the appearance thereof, and only marginally burden speech, these limits are constitutional. Indeed, the Supreme Court has upheld limits on ""contributions"" defined much more broadly than the term in the North Carolina Act."
-0.48019248520620633,0.8943040012528145,Public officials have been convicted for being influenced in the performance of their duties in return for bribes paid to third parties.
-0.5068305498839673,0.894134903137518,"In addition, the continuance only lasted about five months, and the trial itself occurred just two-and-a-half months after the court reporter completed and filed the transcripts the defendants had requested. Such a relatively short period of time is not unreasonable."
2.253448186402553,0.8876759581705547,"(Id.) (emphasis added). In other words, the discretion that the Park Road Standards provide to the NPS concerns functions such as design, construction, and reconstruction -- not the maintenance of roadways. This interpretation of the Park Road Standards is wholly in line with the reading by various circuit courts."
0.5506829554832933,0.8802028526396722,"In an effort to avoid the conclusive effect of the award order, Starbucks contends that the award order was not a final judgment because it was ""administratively entered."" This argument misplaces the inquiry this Court is required to make. An order by the commission awarding benefits to a claimant by agreement of the parties is a final determination of the matters which were actually, or might have been, litigated in that suit."
-1.4395799684083719,0.870112705650658,"Because Thomas's convictions were not already enhanced by a specific habitual offender scheme, use of the general habitual offender statute does not result in double enhancement."
2.09416698389036,0.8692967733606966,"The trial court stated, ""I do not think that ... the Defense [i.e., Appellant] has made a showing that the Cl was in a position to have information which is critical to the defense such as to warrant the production of the Cl."" N.T. at p. 53 (May 28,1992). We understand this to be a determination that in light of the fact that Albert Austin had made himself available to Appellant in order to testify that Appellant was not present at the January 23,1991 drug sale, which corroborated Appellant's own testimony, Appellant failed to show that he needed the testimony of the confidential informant."
-0.4904387115864607,0.8651325152247724,"McSperitt's claims against Hartford for breach of the duty of good faith and fair dealing and for alleged violations of the Texas DTPA are likewise preempt ed. The Fifth Circuit has concluded that ERISA preempts claims brought under the Texas DTPA for failure to pay or misrepresenting benefits under an ERISA plan because such claims ""relate to"" the plan."
0.5595878908076478,0.8427752643090709,"Moreover, Allen even set up the ground rules for his confession. We therefore conclude that Allen's waiver of his right to counsel was valid because it was knowing and intelligent, voluntarily given, and initiated by Allen, and therefore the district court did not err in denying Allen's motion to suppress the confession."
0.39627257760125933,0.8274720133484225,The majority of courts that have addressed the issue since the 1978 amendment have held that individuals can rely on the named plaintiffs' timely charge if it gives notice of class discrimination.
0.8655307863868752,0.8255318197605883,"Once the decision is made to modify or reverse an in limine ruling, the trial court must take such measures necessary and appropriate to prevent prejudice which might result from such action."
-0.5576958722411937,0.8249327112478978,"In addition, a disabled plaintiff ceases to be otherwise qualified for a position when she or he engages in misconduct in violation of a workplace policy of the employer or poses a direct threat to the health or safety of others which cannot be eliminated by a reasonable accommodation."
2.1144664038453245,0.8212181058506972,Choice of law clauses are generally honored in South Carolina.
1.148994315272035,0.81969559896889,"According to the Fourth Circuit, the after-acquired evidence doctrine ""concerns the effect of evidence of employee misconduct acquired by the employer after the employee has been terminated"" for an improper reason -- precisely the factual scenario presented in this case. Though the Court is unaware of any reported decisions that apply the doctrine to claims under the EPPA, other courts have applied it broadly to claims for improper termination under other provisions of Title 29 of the United States Code."
0.61966668810905,0.816791511608898,"Whether the failure resulted from excusable neglect depends on the nature of the omission itself, both in terms of cause and culpability. Consequently, until the reason for the omission is determined to be sufficiently blameless, the consequences of the failure, such as the effect on the parties or the impact on the judicial system, are not relevant."
-1.4651144361555817,0.8086878243757781,"Most circuits have held that in reviewing decisions of plan administrators under the arbitrary and capricious standard, the re-; viewing court may consider only the evidence that the administrators themselves considered."
-0.6193561299625733,0.8033265232754935,"Defense counsel agreed that the prosecutor could ""make a statement on opening ... [that] the evidence will show [defendant] knew he was not to escape or knew he was on some sort of notice,"" but objected to ""quoting the statement of the [ALJ]."" The court overruled defendant's objection, stating that the tape concerned the knowledge of defendant and merely duplicated the warrant which committed defendant to prison. We therefore hold that the tape was offered to prove notice to defendant and was not hearsay."
-1.1389359728395811,0.791904994576524,"Had the Court, as Arce argues, intended to retain the traditional Hewitt analysis for challenges to nondisciplinary segregation, it seems it would have expressly said so. Notably, the Court did expressly limit the breadth of Sandin's holding but made no mention of its purported limitation to inmate challenges against prison disciplinary measures."
-0.1512192809837883,0.7874443537118146,"There is a three-stage statutory process pursuant to which competency determinations are made. 18 U.S.C. SS 4241 (1988). At the first stage of the competency determination process, a court may order a competency evaluation committing a defendant for a period not exceeding 30-days if the court has ""reasonable cause"" to believe that the individual may be incompetent to stand trial. 18 U.S.C. SS 4241(a). There is no precise definition of ""reasonable cause""; however, the Supreme Court has held that any significant doubt as to the defendant's competency requires a competency evaluation."
2.072590518768121,0.7873116927493539,"However, I would hold the court erred when it dismissed the complaint with prejudice."
2.215702171186617,0.7793160678181021,". Had Nationwide wanted to reduce the amount of interest accruing on the judgment, it could have paid its $100,000 policy limits immediately after the judgment was entered and before any substantial amount of interest had accrued."
0.15020744282037068,0.7792288614351995,"The whole purpose of the apportionment formula is to identify in-state commerce and not, as the majority seems to suggest, to simply reduce the tax burden to a level that in all likelihood does not overstep constitutional bounds. Thus, the proper inquiry is whether the apportioned tax base fairly represents the in-state business activity of a taxpayer and not whether the actual dollar amount of the assessed tax adequately represents in-state activity irrespective of the constitutionality of the apportionment factor."
-0.7645041264434814,0.7578524379736612,"We previously have examined the concept of scienter, and the allegations of scienter that must be made to survive a motion to dismiss, in the context of claims under SS 10(b) of the Securities Exchange Act of 1934, 15 U.S.C. SS 78j(b) (1982), and SEC Rule 10b-5, 17 C.F.R. SS 240.10b-5 (1986). Insofar as these cases deal with the adequacy of allegations of scienter, they are applicable to claims under the Williams Act."
-1.1369117733567264,0.7564308331956302,"Moreover, ""the Board and its administrative judges have an obligation to inform the parties what is required to establish their cases. This obligation is particularly significant where, as here, the appellant is appearing pro se."""
1.8374429101873833,0.7522756101790941,"In short, we would be required to speculate as to how the trial court reached its $50,000 attorney fee award. Accordingly, we vacate and remand the supplemental judgment for attorney fees for the trial court to further explain the basis of its award."
-0.6193625725990737,0.7473096080483251,"The district court agreed with the [P] that the Lindamood-Bell placement was ""highly restrictive"" by IDEA standards."
-1.748924533041145,0.7439168369651556,"The gun was sitting on a nightstand in the bedroom. (Tr. at 16.) Although it was covered by a hat (id.), one can be certain that the police did not dispatch up to eighteen well-trained and specially selected officers to be foiled by a hat. They would certainly have found the gun and, given all of the circumstances, including its being found within two feet of his personal identification (see id. at 17), would have seized it for use as evidence in this case."
0.16349494306780554,0.740017239063178,"Defendants Intelsat, Cowan, and Stoner, if they hosted the Christmas party and after-party for social reasons, will not be hable to plaintiffs. Social hosts have no duty and are not liable to parties who are injured when alcohol is served to social guests."
2.234345426768386,0.7389460713363828,"For any major capital project like this one, planning is complex and time-consuming, environmental and other reviews take time to complete, and funding takes time to secure, especially when the District and federal governments face fiscal constraints. Appellants do not identify any comparable project in the District or in other jurisdictions that moved more quickly, much less make any factual allegations reasonably suggesting that projects of this scale ordinarily get underway in substantially less than four years."
3.2725693631035164,0.7269143340030784,"There is no force to the argument that the destruction of duplicative materials constitutes spoliation of evidence or that there is anything improper in the DVA's practice of retaining only a single copy of particular medical records in veterans' claim files in an effort to maintain orderly records. The routine destruction of duplicative documents does not present the risk of denying an adversary access to relevant information, which is what the doctrine of spoliation is directed to."
2.336352568276185,0.719938543668711,"Given the information in the affidavit that established the defendant's decade-long history of using his place of residence as a base for his drug selling operation, it is reasonable to infer that he continued this well-established pattern of selling drugs from his residence when he moved into a motel on or about January 13, 2002. As the motion judge concluded, this inference is bolstered by the information in the affidavit that suggests that the defendant ""left . . . that room to conduct his nefarious business, and returned to it shortly thereafter, establish[ing] a reasonable basis for believing that evidence of his crimes would be found in the room."""
0.4556491736371593,0.7170580843081501,"In construing a Florida statute providing for the disqualification of a trial judge based on, among other grounds, the fact that the judge is a material witness, the Florida Supreme Court held that a ""material witness"" is ""a witness who gives testimony going to some fact affecting the merits of the cause and about which no other witness might testify."" From Wingate, it follows that where the trial judge is not a material witness under this definition, there is no error in the trial court's failure to recuse. Courts in other jurisdictions have adopted this view."
-0.9751736934582467,0.7078275245564373,"This conclusion is supported by several cases in which it has been held that when, as here, there is an evidentiary basis to separate the two, a determination that the defendant was insane during a later crime does not foreclose a contrary finding as to a previous one -- even one which occurred a very short time before."
-1.3573436881854553,0.7031481340706521,Fulltime employment does not necessarily contradict a 70% disability rating.
2.8802498757714026,0.6999934192544088,". In his Concurring Opinion, Mr. Justice Saylor proposes that appellant was not a civil officer within the meaning of Article VI, Section 7 because he was not a statewide officer."
0.8317299268207584,0.6908184759983224,The G'i'eenwood Village court held that the trial court was correct in doing so and that it must proceed to apply the provisions contained in the revised statute.
0.4829233467684334,0.6856094371614899,"At trial, the jury found that the deputies engaged in malicious conduct with intent to harm, including using Tasers on sensitive body parts and on unconscious individuals. These findings support Plaintiffs Eighth Amendment claims."
1.2790838673698606,0.6758249778625984,". It is clear that; as a general matter, the Supreme Court has not limited the use of the exclusionary rule to constitutional violations."
0.9843586325468794,0.6756693619653088,It is incumbent on the court to determine whether it has subject matter jurisdiction over this action before it can address plaintiffs' motion to confirm the attachment.
-1.5366182919122142,0.6702444410942713,"In contrast to the purported consent at issue in Bautista, Cooper's consent was not simply the product of compliance with police demands."
0.4340709224062348,0.6631003794803163,"Sept. 30, 2008)).) While the Court need not conclusively resolve the issue of the precise, applicable standard today, the Court considers each of Plaintiffs' First Amendment claims in light of appropriate therapeutic interests as well as relevant safety and security concerns."
-0.7907439404407108,0.6629321935889884,"The bad faith tort is grounded on the covenant of good faith and fair dealing that is implicit in all contracts, supplemented by the idea that insurance contracts have special characteristics that warrant heightened liability for breach of that covenant."
2.0058155792529786,0.6615973883110843,"Daugherty argues that Appellees violated her Fourth Amendment rights, asserting that they unlawfully entered the Swedes Flat Property, where her dogs were found, and searched for the poodles on the property, in the mobile home, and in the barn. We disagree. Appellees were properly on the property pursuant to the open fields doctrine, which stands for the proposition that the Fourth Amendment does not extend to areas, like the grounds at issue here, that are usually accessible to the public."
-0.6387012060311257,0.6521227744305415,"Appellant and the State are now returned to status quo ante, and the State may seek to try Appellant for the capital crime of first-degree murder. Thus, no jeopardy attached to the proceeding or the verdict finding Appellant guilty of second-degree murder."
-1.8028914493167107,0.6506347880406917,"We find there is substantial evidence in the record to support the ALJ's determinations regarding Sarna's ability as of December 31, 1994, to perform past relevant work."
1.1423408929365693,0.6502928520117353,"For starters, the sheer length of the delay, when coupled with her prior five-month leave from December 2011 to May 2012, jumps off the page. Courts confronted with similar requests--even ones for half the amount of time that Delgado requested-- have concluded that such requests are not facially reasonable."
-0.49434264629921254,0.6493539039728778,"Significantly, and as explicitly set forth in the statute itself, the personnel policy exception is not applicable in those situations where the governmental defendant owes an independent legal duty to the injured party. Likewise, our Supreme Court has held that ""the discretionary function exception [under K.S.A. 75-6104(e)] is not applicable in those situations where a legal duty exists, either by case law or by statute, which the governmental agency must follow."""
3.8602313243905013,0.6490048488864356,"1. Based on the material inconsistencies between Reddy's asylum application and his testimony, his failure to produce corroborating evidence, his non-responsiveness, and his testimony concerning events not included in his asylum application, there was substantial evidence supporting the adverse credibility determination."
2.1327279309798777,0.643371940665578,"Assuming that this was the court's theory, any error in the court's remarks was harmless, because the theory was not communicated to the jury. Certainly we agree that it would be error to instruct the jury that notice to one conspirator that his conduct is illegal -- or notice to the conspiracy generally -- is, in itself, notice to all members of the conspiracy sufficient to overcome everyone's Cheek defense."
0.36015522549715145,0.6349287267217244,". Everett, 893 So.2d at 1286-87: We note that most courts that have considered this issue have held similarly."
-1.512574744878612,0.6287383552935718,"One year later, the Kansas court revisited the issue and found it unacceptable that a defendant ""have no appellate forum available in the Kansas courts to vindicate a valid double jeopardy claim before he is in fact subjected to such jeopardy."" The court concluded that habeas corpus, a proceeding that afforded the defendant a ""speedy remedy,"" was the appropriate vehicle for challenging a trial court's pretrial denial of a claim of double jeopardy."
1.8805180719264016,0.6183929237318614,"P 2. This court accepted jurisdiction over this appeal on a petition to bypass. Wis. Stat. SS (Rule) 809.60 (2013-14). We have previously stated that when a tie vote occurs in this court on a bypass or certification, ""justice is better served in such an instance by remanding to the court of appeals for their consideration."""
2.4668651071820853,0.6183172576987939,"[P 11] C.G.'s argument that C.N. cannot be classified as a deprived child because C.N.'s mother is capably raising him also fails. The relevant inquiry is whether C.G. can provide proper parental care for the child, which C.G. cannot do while incarcerated."
-0.8038544280671672,0.6111941919537948,". The family court found the prenuptial agreement was valid and enforceable, and Wife does not appeal that ruling."
-0.6735159669762119,0.6106910149887731,"First, as previously discussed, the mere existence of a semen stain on Sara's shorts, without proof of when it was deposited or who deposited it, is irrelevant to the issue of consent and insufficient to support defendant's third-party guilt defense."
-0.8082471154474,0.6068589049587804,"Plaintiff misunderstands the special relationship exception to the economic loss doctrine. The underlying purpose of the special relationship exception is to define particular ""circumstances in which a party has a duty of care to avoid imposing economic losses on third parties."""
0.7059775940422173,0.600747424639211,"Under the ""search-incident-to-a-lawful-arrest"" exception to the warrant requirement, a law enforcement officer may conduct a full search of an arres-tee's person incident to a lawful custodial arrest."
2.8635461698773477,0.5983193297883854,". Because of inadequate briefing by the parties on this issue, we do not address whether a Heck bar properly applies to a person formerly in custody, even if the person could have practicably sought habeas relief. We simply note that the binding precedent from the Supreme Court and in this Circuit does not clearly impose a ""practicable diligence"" requirement for former prisoners."
2.475126352472372,0.5885870865227207,"Under the canon of construction that ""to express or include one thing implies the exclusion of the other,"" Black's Law Dictionary 620 (8th ed. 2004) (defining ""expressio unius est exclusio alterius""), the express proscription of the making or broadcasting of indecent visual recordings implies that the viewing of indecent visual recordings is not proscribed."
0.34346133245291294,0.5836856266357626,"{P 33} Moreover, prospective application of R.C. 2929.191 does not implicate double-jeopardy concerns arising from the imposition of multiple punishments for the same offense at successive proceedings. On or after the effective date of R.C. 2929.191, an offender can have no legitimate expectation of finality in a sentence rendered defective by the trial court's failure to properly impose a mandatory term of postrelease control, because an offender is charged with knowledge of the fact that his sentence is legally incomplete and that R.C. 2929.191 provides a statutory mechanism to correct it."
